"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-21-22 / 03:06 PM","Field Level","FLR-C","7","1","2184"
"12-21-22 / 03:06 PM","300-Level","311","16","2","540"
"12-21-22 / 03:29 AM","300-Level","308","23","3","450"
"12-21-22 / 03:29 AM","100-Level Club","128C","20","2","1597.5"
"12-21-22 / 03:29 AM","100-Level","125","24","2","1271.16"
"12-21-22 / 03:29 AM","300-Level","317","18","2","612"
"12-20-22 / 07:44 PM","100-Level Club","129C","1","2","2322"
"12-20-22 / 07:44 PM","300-Level","327","18","2","634.5"
"12-20-22 / 07:44 PM","300-Level","330","20","6","863.59"
"12-20-22 / 02:35 PM","100-Level","121","35","2","1035"
"12-20-22 / 02:35 PM","300-Level","316","18","3","900"
"12-19-22 / 09:27 PM","300-Level","314","23","3","678.03"
"12-19-22 / 09:27 PM","100-Level Club","129C","8","3","2182.5"
"12-19-22 / 09:27 PM","200-Level Club","212C","8","3","1034.1"
"12-19-22 / 09:27 PM","300-Level","334","9","2","712.05"
"12-19-22 / 09:27 PM","100-Level","116","42","2","1125"
"12-19-22 / 04:32 PM","300-Level","345","14","2","494.1"
"12-19-22 / 04:32 PM","300-Level","345","20","2","484.19"
"12-19-22 / 04:32 PM","300-Level","331","3","2","1006.74"
"12-19-22 / 04:32 PM","Field Level","FLR-D","9","2","1800"
"12-19-22 / 04:32 PM","Field Level","FLR-N","24","4","2098.92"
"12-19-22 / 04:32 PM","100-Level","114","26","2","1139.28"
"12-19-22 / 04:32 PM","100-Level Club","127C","25","4","2196.48"
"12-19-22 / 11:49 AM","100-Level","114","35","2","900"
"12-19-22 / 03:20 AM","100-Level Club","129C","23","3","2434.1"
"12-19-22 / 03:20 AM","300-Level","312","17","2","855"
"12-18-22 / 10:15 PM","200-Level","220","6","3","1138.33"
"12-18-22 / 10:15 PM","Field Level","FLR-K","4","4","1323"
"12-18-22 / 10:15 PM","100-Level Club","129C","2","3","2291.52"
"12-18-22 / 10:15 PM","Field Level","FLR-F","18","1","1350"
"12-18-22 / 05:40 PM","100-Level","117","19","4","988.99"
"12-18-22 / 05:40 PM","300-Level","314","13","2","666"
"12-18-22 / 05:40 PM","Field Level","FLR-J","17","1","989.1"
"12-18-22 / 05:40 PM","200-Level Club","211C","5","4","1710"
"12-18-22 / 01:15 PM","300-Level","344","8","2","585"
"12-18-22 / 04:26 AM","300-Level","344","7","2","495"
"12-18-22 / 04:26 AM","100-Level","124","27","2","1049.09"
"12-18-22 / 12:09 AM","100-Level Club","109C","1","2","2747.04"
"12-18-22 / 12:09 AM","300-Level","346","14","2","540"
"12-17-22 / 07:14 PM","Field Level","FLR-P","20","2","1530"
"12-17-22 / 07:14 PM","100-Level","118","23","3","1260"
"12-17-22 / 02:30 PM","200-Level","244","9","2","540"
