"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-06-22 / 01:55 PM","Field","M","13","2","1768.5"
"12-06-22 / 01:55 PM","Club Main","C213","14","1","898.13"
"12-06-22 / 01:55 PM","Field","J","6","5","1754.1"
"12-06-22 / 01:55 PM","Upper Concourse","441","14","2","585"
"12-06-22 / 01:55 PM","Upper Concourse","415","10","3","707.13"
"12-06-22 / 01:55 PM","Field","E","5","2","2566.03"
"12-06-22 / 02:13 AM","Hall of Fame","128","16","4","1420.5"
"12-06-22 / 02:13 AM","Upper Concourse","412","21","2","540"
"12-05-22 / 11:05 PM","Hall of Fame","143","7","2","877.5"
"12-05-22 / 11:05 PM","Main","203","14","2","606.25"
"12-05-22 / 07:32 PM","Field","L","5","6","2898"
"12-05-22 / 07:32 PM","Field","G","6","2","1620"
"12-05-22 / 03:55 PM","Field","C","23","3","1721.7"
"12-05-22 / 03:55 PM","Field","G","18","6","1567.99"
"12-05-22 / 12:47 PM","Hall of Fame","121","16","2","1416.76"
"12-05-22 / 12:47 PM","Club Main","C209","12","1","900"
"12-05-22 / 04:19 AM","Field","H","5","2","2610"
"12-05-22 / 01:13 AM","Upper Concourse","414","20","2","519.4"
"12-05-22 / 01:13 AM","Field","Q","26","2","3150"
"12-04-22 / 09:58 PM","Club Hall of Fame","C136","17","7","2094.23"
"12-04-22 / 09:58 PM","Upper Concourse","440","23","6","545.41"
"12-04-22 / 09:58 PM","Field","M","19","2","1530"
"12-04-22 / 09:58 PM","Upper Concourse","435","9","2","603"
"12-04-22 / 06:14 PM","Upper Concourse","435","21","6","603.68"
"12-04-22 / 06:14 PM","Upper Concourse","410","15","2","500"
"12-04-22 / 02:47 PM","Main","227","11","2","911.7"
"12-04-22 / 08:25 AM","Club Hall of Fame","C134","9","1","1507.5"
"12-04-22 / 08:25 AM","Hall of Fame","121","12","1","1170"
"12-04-22 / 05:31 AM","Mezzanine","303","6","6","520.81"
"12-04-22 / 02:40 AM","Upper Concourse","415","29","2","583.81"
"12-04-22 / 02:40 AM","Upper Concourse","Upper Concourse","","2","360"
"12-03-22 / 10:37 PM","Upper Concourse","444","22","2","494.7"
"12-03-22 / 10:37 PM","Main","204","11","2","607.5"
"12-03-22 / 06:37 PM","Hall of Fame","125","15","6","1361.7"
"12-03-22 / 06:37 PM","Main","224","12","6","1034.17"
"12-03-22 / 02:55 PM","Upper Concourse","413","30","3","604.24"
"12-03-22 / 02:55 PM","Upper Concourse","442","14","2","540"
"12-03-22 / 11:07 AM","Hall of Fame","143","11","2","810"
"12-03-22 / 01:03 AM","Club Hall of Fame","C107","9","2","1485"
"12-02-22 / 08:55 PM","Mezzanine","329","11","2","900"
"12-02-22 / 04:44 PM","Club Main","C210","1","4","1935.15"
"12-02-22 / 04:44 PM","Main","203","8","6","556.71"
"12-02-22 / 12:41 PM","Upper Concourse","442","3","2","795.6"
"12-02-22 / 12:41 PM","Main","217","12","2","1192.5"
