"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"01-03-23 / 03:33 PM","300-Level","303","5","2","314.1"
"01-03-23 / 03:33 PM","400-Level","412","6","2","658.63"
"01-03-23 / 03:33 PM","400-Level","412","5","2","949.63"
"01-03-23 / 03:06 AM","Field","A15","20","1","1304.1"
"01-03-23 / 03:06 AM","300-Level","311","2","6","810"
"01-03-23 / 03:06 AM","Field","B1","10","3","852.6"
"01-03-23 / 03:06 AM","100-Level","118","16","2","627.3"
"01-03-23 / 03:06 AM","400-Level","414","3","2","358.2"
"01-03-23 / 03:06 AM","Field","A8","26","2","1017.53"
"01-02-23 / 11:25 PM","400-Level","436","9","2","387"
"01-02-23 / 11:25 PM","Field","A13","17","2","1125"
"01-02-23 / 11:25 PM","100-Level","101","21","2","854.46"
"01-02-23 / 11:25 PM","400-Level","441","11","2","398.7"
"01-02-23 / 11:25 PM","300-Level","331","5","6","404.1"
"01-02-23 / 07:34 PM","300-Level","319","6","2","360"
"01-02-23 / 07:34 PM","Field","A11","5","2","1684.24"
"01-02-23 / 07:34 PM","Field","A4","17","1","1035"
"01-02-23 / 07:34 PM","400-Level","400-Level","","2","450"
"01-02-23 / 04:10 PM","300-Level","306","13","2","448.9"
"01-02-23 / 04:10 PM","300-Level","317","11","3","450"
"01-02-23 / 07:02 AM","300-Level","300-Level","11","2","900"
"01-02-23 / 04:19 AM","100-Level","C133","14","3","1100"
"01-02-23 / 01:06 AM","300-Level","334","13","3","449.1"
"01-02-23 / 01:06 AM","100-Level","138","26","2","832.5"
"01-02-23 / 01:06 AM","100-Level","102","20","2","664.01"
"01-02-23 / 01:06 AM","Field","A6","12","2","1259.1"
"01-02-23 / 01:06 AM","100-Level","139","27","1","591.5"
"01-01-23 / 09:35 PM","100-Level","118","38","3","522.17"
"01-01-23 / 06:10 PM","200-Level","202","13","2","535.5"
"01-01-23 / 06:10 PM","400-Level","414","5","2","466.04"
"01-01-23 / 06:10 PM","100-Level","142","39","2","667.03"
"01-01-23 / 06:10 PM","100-Level","118","28","4","630"
"01-01-23 / 03:21 PM","300-Level","331","6","4","351"
"01-01-23 / 12:31 PM","400-Level","432","2","1","315"
"01-01-23 / 04:08 AM","400-Level","415","5","2","360"
"01-01-23 / 04:08 AM","Field","B1","10","4","852.6"
"01-01-23 / 04:08 AM","400-Level","410","9","2","342.5"
"01-01-23 / 04:08 AM","400-Level","436","6","2","472.5"
"01-01-23 / 01:05 AM","100-Level","127","13","2","652.5"
"01-01-23 / 01:05 AM","400-Level","442","12","4","689.85"
"01-01-23 / 01:05 AM","100-Level","C110","5","2","1171.8"
"01-01-23 / 01:05 AM","400-Level","437","13","2","405"
"12-31-22 / 09:38 PM","100-Level","117","17","4","855"
"12-31-22 / 09:38 PM","400-Level","437","14","4","558"
"12-31-22 / 09:38 PM","100-Level","144","13","3","901.8"
"12-31-22 / 06:06 PM","100-Level","117","28","3","662.4"
"12-31-22 / 06:06 PM","200-Level","207","13","1","629.1"
"12-31-22 / 02:48 PM","200-Level","207","8","3","585"
"12-31-22 / 02:48 PM","Field","A6","16","6","1047.22"
"12-31-22 / 02:48 PM","400-Level","414","5","2","360"
"12-31-22 / 08:26 AM","100-Level","143","30","3","675"
"12-31-22 / 04:59 AM","Field","B3","","2","1349.91"
"12-31-22 / 04:59 AM","100-Level","144","37","2","627.75"
"12-31-22 / 04:59 AM","100-Level","C133","29","3","1080"
"12-31-22 / 01:29 AM","200-Level","244","10","4","450"
"12-31-22 / 01:29 AM","300-Level","309","11","2","580.5"
"12-31-22 / 01:29 AM","Field","B2","","2","1349.1"
"12-31-22 / 01:29 AM","300-Level","330","11","2","337.5"
"12-31-22 / 01:29 AM","400-Level","409","5","2","315"
"12-31-22 / 01:29 AM","100-Level","144","32","2","607.5"
"12-31-22 / 01:29 AM","100-Level","104","24","2","630"
"12-31-22 / 01:29 AM","100-Level","102","37","2","639.73"
"12-30-22 / 09:46 PM","300-Level","308","13","2","427.5"
"12-30-22 / 09:46 PM","300-Level","316","6","2","464.63"
"12-30-22 / 09:46 PM","Field","B3","5","2","719.1"
"12-30-22 / 09:46 PM","300-Level","316","7","2","445.23"
"12-30-22 / 09:46 PM","400-Level","431","7","2","411.28"
"12-30-22 / 09:46 PM","400-Level","400-Level","","1","585"
"12-30-22 / 09:46 PM","300-Level","305","15","2","436.8"
"12-30-22 / 09:46 PM","200-Level","242","7","2","553.5"
"12-30-22 / 09:46 PM","300-Level","339","10","2","449.1"
"12-30-22 / 06:03 PM","300-Level","303","10","2","360"
"12-30-22 / 06:03 PM","100-Level","102","21","2","651.05"
"12-30-22 / 06:03 PM","Field","A8","24","2","949.91"
"12-30-22 / 06:03 PM","Field","A7","34","1","873"
"12-30-22 / 06:03 PM","400-Level","413","16","2","391.3"
"12-30-22 / 06:03 PM","100-Level","119","37A","3","540"
"12-30-22 / 10:08 AM","100-Level","C110","14","1","990"
"12-30-22 / 03:03 AM","300-Level","331","5","2","342"
"12-30-22 / 03:03 AM","Field","A13","13","4","1710"
"12-30-22 / 03:03 AM","Field","A15","18","2","1530"
"12-30-22 / 03:03 AM","Field","A14","11","2","1350"
"12-29-22 / 11:20 PM","100-Level","C132","26","2","1350"
"12-29-22 / 11:20 PM","400-Level","410","5","2","405"
"12-29-22 / 11:20 PM","Field","A12","19","2","1138.33"
"12-29-22 / 07:30 PM","300-Level","316","9","2","382.5"
"12-29-22 / 07:30 PM","100-Level","C133","5","2","1305"
"12-29-22 / 07:30 PM","Field","A6","5","5","1044.34"
"12-29-22 / 07:30 PM","100-Level","127","17","3","1215"
"12-29-22 / 07:30 PM","100-Level","104","38","2","720"
"12-29-22 / 03:13 PM","Field","B2","3","2","883.5"
"12-29-22 / 03:13 PM","300-Level","346","8","1","495"
"12-29-22 / 03:13 PM","300-Level","305","10","4","607.6"
"12-29-22 / 11:35 AM","300-Level","311","7","2","511.5"
"12-29-22 / 11:35 AM","300-Level","341","8","2","405"
"12-29-22 / 04:27 AM","Field","A2","9","2","1260"
"12-29-22 / 04:27 AM","400-Level","439","9","2","409.5"
"12-29-22 / 12:30 AM","100-Level","107","7","3","1440"
"12-29-22 / 12:30 AM","300-Level","318","9","4","396"
"12-29-22 / 12:30 AM","300-Level","308","7","2","270"
"12-29-22 / 12:30 AM","Field","A8","26","2","949.91"
"12-28-22 / 08:22 PM","400-Level","417","12","3","337.5"
"12-28-22 / 08:22 PM","100-Level","144","22","6","900"
"12-28-22 / 08:22 PM","100-Level","C113","33","2","1170"
"12-28-22 / 04:26 PM","300-Level","314","1","2","806.99"
"12-28-22 / 04:26 PM","100-Level","118","12","2","630"
"12-28-22 / 04:26 PM","400-Level","437","13","4","373.5"
"12-28-22 / 04:26 PM","100-Level","144","35","2","630"
"12-28-22 / 04:26 PM","200-Level","201","8","2","604.5"
"12-28-22 / 04:26 PM","100-Level","143","19","2","675"
"12-28-22 / 12:29 PM","Field","A3","15","1","1170"
"12-28-22 / 02:21 AM","400-Level","414","11","3","472.5"
"12-28-22 / 02:21 AM","100-Level","C111","29","2","895.5"
"12-27-22 / 10:31 PM","300-Level","306","9","2","423"
"12-27-22 / 10:31 PM","100-Level","C115","21","2","1344.6"
"12-27-22 / 06:47 PM","400-Level","416","14","2","342"
"12-27-22 / 06:47 PM","100-Level","129","16","2","1169.1"
"12-27-22 / 06:47 PM","100-Level","143","15","2","684.31"
"12-27-22 / 06:47 PM","100-Level","118","24","6","585"
"12-27-22 / 03:02 PM","300-Level","341","7","2","405"
"12-27-22 / 09:58 AM","Field","B2","1","2","1023"
"12-27-22 / 06:46 AM","Field","A11","5","4","1684.24"
"12-27-22 / 03:47 AM","100-Level","C110","25","2","1304.1"
"12-27-22 / 03:47 AM","300-Level","304","14","3","540"
"12-27-22 / 03:47 AM","100-Level","101","19","2","900"
