"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-21-22 / 03:29 AM","Field","N","15","6","1819.09"
"12-21-22 / 03:29 AM","Loge","530","K","4","632.3"
"12-21-22 / 03:29 AM","Upper","631","F","4","495"
"12-21-22 / 03:29 AM","Loge","540","M","2","655.2"
"12-20-22 / 02:35 PM","Club","348","B","2","810"
"12-20-22 / 02:35 PM","Lower","125","CC","2","1316.52"
"12-20-22 / 02:35 PM","Upper","608","F","6","562.5"
"12-20-22 / 10:11 AM","Loge","546","E","2","855"
"12-20-22 / 06:04 AM","Upper","633","S","1","337.5"
"12-20-22 / 02:00 AM","Field","C","21","3","1102.5"
"12-20-22 / 02:00 AM","Lower","134","FF","1","1080"
"12-19-22 / 09:27 PM","Lower","126","EE","2","900"
"12-19-22 / 09:27 PM","Field","L","12","2","1068.2"
"12-19-22 / 09:27 PM","Loge","541","MA","2","484.03"
"12-19-22 / 09:27 PM","Field","N","20","2","1344.07"
"12-19-22 / 04:32 PM","Field","F","7","6","1161.3"
"12-19-22 / 04:32 PM","Lower","123","C","2","949.4"
"12-19-22 / 07:23 AM","Field","G","3","5","1372"
"12-19-22 / 03:20 AM","Field","A","19","2","1350"
"12-19-22 / 03:20 AM","Field","C","7","2","1417.5"
"12-19-22 / 03:20 AM","Upper","635","R","2","566.4"
"12-19-22 / 03:20 AM","Lower","121","D","2","630"
"12-19-22 / 03:20 AM","Upper","752","P","4","522.17"
"12-18-22 / 10:15 PM","Loge","514","J","2","567"
"12-18-22 / 05:40 PM","Field","C","10","4","1568"
"12-18-22 / 05:40 PM","Field","H","8","2","1529.55"
"12-18-22 / 05:40 PM","Club","313","T","4","891"
"12-18-22 / 12:09 AM","Field","H","15","2","1078"
"12-17-22 / 07:14 PM","Upper","648","D","2","585"
"12-17-22 / 07:14 PM","Upper","648","H","2","712.05"
"12-17-22 / 07:14 PM","Upper","609","G","2","935.9"
"12-17-22 / 07:14 PM","Club","343","N","4","1170"
"12-17-22 / 07:14 PM","Lower","109","W","3","1350"
"12-17-22 / 12:40 AM","Upper","631","F","2","495"
"12-16-22 / 02:25 PM","Lower","126","W","2","1530"
"12-16-22 / 05:12 AM","Lower","132","BB","1","759.52"
"12-16-22 / 12:30 AM","Field","J","3","6","1470"
"12-16-22 / 12:30 AM","Upper","631","G","2","399.6"
"12-16-22 / 12:30 AM","Field","B","8","6","1607.2"
"12-15-22 / 07:36 PM","Upper","743","R","2","490.5"
"12-15-22 / 07:36 PM","Field","G","3","7","1372"
"12-15-22 / 07:36 PM","Upper","616","N","2","484.03"
"12-15-22 / 07:36 PM","Field","C","5","1","2279.5"
"12-15-22 / 07:36 PM","Club","313","U","3","832.5"
"12-15-22 / 07:36 PM","Club","316","L","2","635.35"
"12-15-22 / 07:36 PM","Club","308","U","2","990"
"12-15-22 / 07:36 PM","Upper","629","E","1","674.15"
"12-15-22 / 07:36 PM","Club","313","V","2","985.5"
"12-15-22 / 07:36 PM","Upper","605","G","3","540"
"12-15-22 / 02:07 PM","Club","346","R","2","720"
"12-15-22 / 12:30 AM","Field","E","15","2","1642.64"
"12-14-22 / 07:23 PM","Lower","104","BB","2","899.1"
"12-14-22 / 07:23 PM","Field","Q","18","1","2700"
"12-14-22 / 09:28 AM","Field","A","16","2","1053.5"
"12-14-22 / 05:19 AM","Field","N","6","6","1641.5"
"12-14-22 / 01:03 AM","Field","E","17","2","1080"
"12-13-22 / 07:45 PM","Club","336","L","2","1008"
"12-13-22 / 07:45 PM","Lower","123","Q","1","405"
"12-13-22 / 07:45 PM","Field","H","20","4","1440"
"12-13-22 / 03:07 PM","Field","N","23","2","1329.16"
"12-13-22 / 03:07 PM","Upper","639","H","2","585"
"12-13-22 / 03:07 PM","Lower","131","AA","1","1080"
"12-13-22 / 06:00 AM","Upper","628","E","2","442.32"
"12-13-22 / 06:00 AM","Lower","127","FF","1","900"
"12-13-22 / 06:00 AM","Upper","651","N","2","617.1"
"12-12-22 / 03:56 PM","Upper","631","C","2","495"
"12-12-22 / 03:56 PM","Lower","110","K","2","855"
"12-12-22 / 03:56 PM","Upper","612","K","2","450"
"12-12-22 / 01:39 AM","Field","K","1","4","1225"
"12-12-22 / 01:39 AM","Lower","123","S","3","949.4"
