"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-26-22 / 07:30 PM","Field","C","6","6","1993.74"
"12-26-22 / 12:17 PM","Field","A","9","1","1170"
"12-26-22 / 08:07 AM","Middle","203","T","2","630"
"12-26-22 / 04:38 AM","Upper","335","L","3","656.6"
"12-26-22 / 04:38 AM","Field","D","16","1","990"
"12-26-22 / 04:38 AM","Lower","133","WC","2","899.1"
"12-25-22 / 09:49 PM","Upper","340","L","2","445.5"
"12-25-22 / 06:36 PM","Field","K","","2","1800"
"12-25-22 / 06:36 PM","Middle","243","W","3","720"
"12-25-22 / 06:36 PM","Field","C","5","2","1550.2"
"12-25-22 / 06:36 PM","Field","F","11","3","1140.25"
"12-25-22 / 06:36 PM","Lower","126","G","2","630.5"
"12-25-22 / 11:29 AM","Lower","115","WC","2","720"
"12-25-22 / 07:40 AM","Field","K","1","2","1169.1"
"12-25-22 / 07:40 AM","Middle","209","F","2","900"
"12-25-22 / 03:51 AM","Upper","305","S","2","495"
"12-25-22 / 03:51 AM","Upper","334","V","1","585"
"12-25-22 / 03:51 AM","Middle","216","M","3","585"
"12-25-22 / 03:51 AM","Middle","241","AA","2","719.1"
"12-25-22 / 03:51 AM","Upper","319","W","2","378"
"12-25-22 / 03:51 AM","Middle","230","E","1","360"
"12-24-22 / 11:09 PM","Upper","318","AA","3","404.1"
"12-24-22 / 11:09 PM","Lower","106","BB","2","827.55"
"12-24-22 / 11:09 PM","Middle","237","K","2","810"
"12-24-22 / 07:44 PM","Upper","316","P","2","438.23"
"12-24-22 / 07:44 PM","Upper","341","L","2","472.5"
"12-24-22 / 07:44 PM","Middle","245","K","3","642.6"
"12-24-22 / 07:44 PM","Middle","240","AA","6","882.88"
"12-24-22 / 07:44 PM","Upper","308","S","4","646.8"
"12-24-22 / 04:04 PM","Upper","335","C","2","540"
"12-24-22 / 04:04 PM","Lower Suites","LS102","","2","675"
"12-24-22 / 04:04 PM","Upper","329","CC","2","396"
"12-24-22 / 04:04 PM","Lower","109","L","2","1035"
"12-24-22 / 04:04 PM","Upper","311","X","2","494.1"
"12-24-22 / 04:04 PM","Lower","151","T","2","845.37"
"12-24-22 / 04:04 PM","Middle","207","C","2","855"
"12-24-22 / 04:04 PM","Upper","340","T","2","537.35"
"12-24-22 / 04:04 PM","Lower","111","R","2","1350"
"12-24-22 / 04:04 PM","Upper","305","W","2","450"
"12-24-22 / 04:04 PM","Field","C","9","2","1581.75"
"12-24-22 / 05:42 AM","Upper","341","DD","2","585"
"12-24-22 / 05:42 AM","Middle","207","L","2","719.1"
"12-24-22 / 02:03 AM","Upper","338","Y","3","454.5"
"12-24-22 / 02:03 AM","Middle","239","CC","2","900"
"12-24-22 / 02:03 AM","Middle","203","P","2","675"
"12-24-22 / 02:03 AM","Upper","310","J","3","495"
"12-23-22 / 06:34 PM","Field","D","4","2","1620"
"12-23-22 / 06:34 PM","Middle","238","M","2","585"
"12-23-22 / 06:34 PM","Upper","330","DD","2","378"
"12-23-22 / 06:34 PM","Lower","150","BB","2","742.5"
"12-23-22 / 06:34 PM","Field","P","11","2","1464.7"
"12-23-22 / 06:34 PM","Upper","332","Y","1","371.7"
