"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-01-22 / 03:56 PM","Upper Concourse","446","24","2","550.44"
"12-01-22 / 03:56 PM","Club Hall of Fame","C107","1","2","1530"
"12-01-22 / 12:40 PM","Field","A","24","1","4500"
"12-01-22 / 07:08 AM","Club Mezzanine","C333","14","1","405"
"12-01-22 / 01:20 AM","Field","C","9","2","2970"
"12-01-22 / 01:20 AM","Field","Q","13","4","3780"
"11-30-22 / 10:27 PM","Upper Concourse","408","28","4","360"
"11-30-22 / 10:27 PM","Field","H","14","2","3150"
"11-30-22 / 03:59 PM","Field","N","15","6","3880"
"11-30-22 / 03:59 PM","Upper Concourse","434","24","3","810"
"11-30-22 / 03:59 PM","Club Hall of Fame","C139","11","2","810"
"11-30-22 / 01:02 PM","Hall of Fame","144","7","2","765"
"11-30-22 / 01:02 PM","Upper Concourse","446","17","2","481.5"
"11-30-22 / 04:56 AM","Field","N","4","2","3589.2"
"11-30-22 / 04:56 AM","Club Main","C235","1","2","2250"
"11-29-22 / 04:51 PM","Club Mezzanine","C339","7","2","675"
"11-29-22 / 01:56 PM","Main","226","12","4","832.5"
"11-29-22 / 01:55 PM","Club Hall of Fame","C108","10","2","1620"
"11-29-22 / 11:12 AM","Club Main","C208","11","2","1080"
"11-29-22 / 12:32 AM","Club Hall of Fame","C133","21","2","1746"
"11-29-22 / 12:32 AM","Field","N","5","2","1800"
"11-28-22 / 09:38 PM","Mezzanine","342","7","1","360"
"11-28-22 / 09:38 PM","Club Hall of Fame","C133","10","4","1260"
"11-28-22 / 09:38 PM","Field","B","20","1","2250"
"11-28-22 / 09:38 PM","Club Hall of Fame","C115","22","1","1800"
"11-28-22 / 09:38 PM","Upper Concourse","448","26","3","720"
"11-28-22 / 09:38 PM","Upper Concourse","448","14","1","409.5"
"11-28-22 / 09:40 AM","Club Mezzanine","C309","6","2","1017.53"
"11-28-22 / 07:28 AM","Main","216","9","1","726.53"
"11-28-22 / 03:28 AM","Upper Concourse","427","5","2","652.5"
"11-28-22 / 03:28 AM","Field","F","10","6","1806.35"
"11-28-22 / 03:28 AM","Upper Concourse","419","21","2","585"
"11-27-22 / 10:53 PM","Club Hall of Fame","C137","11","6","2096.79"
"11-27-22 / 05:30 PM","Field","L","1","1","3825"
"11-27-22 / 05:30 PM","Club Hall of Fame","C107","20","2","3150"
"11-27-22 / 05:30 PM","Upper Concourse","438","22","2","540"
"11-27-22 / 02:56 PM","Upper Concourse","437","25","3","623.28"
"11-27-22 / 02:56 PM","Upper Concourse","409","25","2","494.7"
"11-27-22 / 01:05 AM","Upper Concourse","444","6","6","795.6"
"11-27-22 / 01:05 AM","Club Main","C206","9","5","979.02"
"11-26-22 / 10:12 PM","Upper Concourse","405","25","2","404.1"
"11-26-22 / 10:12 PM","Upper Concourse","413","28","1","630"
"11-26-22 / 10:12 PM","Upper Concourse","412","21","2","535.5"
"11-26-22 / 10:12 PM","Field","C","15","2","2610"
"11-26-22 / 10:12 PM","Club Hall of Fame","C135","14","6","1697.5"
"11-26-22 / 10:12 PM","Main","221","5","2","1145.64"
"11-26-22 / 02:47 PM","Club Hall of Fame","C107","11","2","1395"
"11-25-22 / 10:11 PM","Upper Concourse","448","16","6","855"
"11-25-22 / 04:55 PM","Upper Concourse","422","14","2","585"
"11-25-22 / 04:55 PM","Hall of Fame","123","19","1","900"
"11-25-22 / 04:55 PM","Club Mezzanine","C334","12","2","765"
"11-25-22 / 04:55 PM","Field","B","12","2","1800"
"11-25-22 / 04:55 PM","Field","N","14","2","1709.1"
"11-25-22 / 04:55 PM","Club Hall of Fame","C110","4","1","1350"
"11-25-22 / 04:55 PM","Club Main","C232","7","6","1182.43"
"11-25-22 / 04:55 PM","Upper Concourse","437","19","3","540"
"11-25-22 / 04:55 PM","Hall of Fame","124","20","2","1806.35"
"11-24-22 / 11:08 PM","Upper Concourse","440","22","2","765"
"11-24-22 / 11:08 PM","Upper Concourse","415","24","2","634.5"
"11-24-22 / 07:16 PM","Club Main","C233","8","2","2250"
"11-24-22 / 07:16 PM","Club Mezzanine","C334","4","2","726.53"
"11-24-22 / 12:45 PM","Hall of Fame","123","8","2","1885.5"
"11-24-22 / 12:45 PM","Field","H","11","4","2835"
"11-24-22 / 03:15 AM","Club Hall of Fame","C138","9","2","2250"
"11-24-22 / 03:15 AM","Hall of Fame","120","14","6","1258.54"
"11-23-22 / 11:39 PM","Field","G","6","2","4050"
"11-23-22 / 11:39 PM","Club Main","C209","8","1","1125"
"11-23-22 / 11:39 PM","Upper Concourse","414","19","2","495"
"11-23-22 / 11:39 PM","Upper Concourse","410","12","1","855"
"11-23-22 / 11:48 AM","Hall of Fame","127","18","3","1405.8"
"11-23-22 / 03:49 AM","Club Main","C232","11","2","765"
"11-23-22 / 03:49 AM","Upper Concourse","432","13","2","535.5"
"11-23-22 / 01:11 AM","Club Mezzanine","C308","12","2","1076.7"
"11-23-22 / 01:11 AM","Upper Concourse","422","22","2","526.5"
"11-22-22 / 10:34 PM","Hall of Fame","121","20","2","1170"
"11-22-22 / 10:34 PM","Upper Concourse","410","22","4","675"
"11-22-22 / 10:34 PM","Hall of Fame","121","12","3","1417.5"
"11-22-22 / 04:32 PM","Main","242","9","2","810"
"11-22-22 / 04:32 PM","Hall of Fame","127","22","4","1125"
"11-22-22 / 04:32 PM","Club Hall of Fame","C110","20","7","2129.15"
"11-22-22 / 04:32 PM","Club Mezzanine","C338","5","2","872.03"
"11-22-22 / 04:32 PM","Upper Concourse","444","6","6","753.66"
"11-22-22 / 01:06 PM","Upper Concourse","420","14","6","934.57"
"11-22-22 / 01:40 AM","Hall of Fame","127","14","6","1273.09"
"11-22-22 / 01:40 AM","Upper Concourse","442","5","2","630"
"11-21-22 / 11:11 PM","Upper Concourse","409","25","2","523.8"
"11-21-22 / 04:10 AM","Hall of Fame","103","3","2","855"
"11-21-22 / 04:10 AM","Mezzanine","320","6","1","877.5"
"11-21-22 / 02:14 AM","Field","B","29","2","1547.52"
"11-21-22 / 02:14 AM","Field","G","3","2","1985.67"
"11-21-22 / 02:14 AM","Mezzanine","317","4","2","1170"
"11-20-22 / 07:29 PM","Hall of Fame","120","20","2","1210.3"
"11-20-22 / 07:29 PM","Hall of Fame","127","22","2","1223.95"
